0, 1, 0, 86, 3, 1, 3, 1, 2, 3, 1, 1,0 , 3, 05db9164, 0468d672, c725873a, d0189e5a, 25c83c98, fbad5c96, 2e62d414, 0b153874, a73ee510, fa303997, 258875ea, 49fee879, dcc8f90a, 1adce6ef, bcdada2d, 3b87fa92, d4bb7bd8, 124c6b00, 21ddcdc9, 5840adea, d90f665b,0 , 32c7478e, 6c1cdd05, ea9a246c, 4e7af834
0,0 , 6,0 ,0 ,0 ,0 ,0 , 0,0 ,0 ,0 ,0 ,0 , 68fd1e64, 38a947a1, 62dcd406, 7cd19133, 4cf72387, 7e0ccccf, 970f01b2, 0b153874, 7cc72ec2, 3b08e48b, 36bccca0, 05b8deff, 80467802, cfef1c29, fffcdb29, 184f2333, 2005abd1, 7de10ed1,0 ,0 , 0c5d5122,0 , 55dd3565, 1618fd7b,0 , 
0, 0, 103, 3, 1, 3471,0 , 0, 4, 1, 0, 0, 0, 1, be589b51, 064c8f31, 72675ed2, 28ae1857, 25c83c98, fbad5c96, 3b3a8277, 0b153874, a73ee510, 3b08e48b, c6cb726f, 286e5d90, 176d07bc, b28479f6, 93625cba, 647365fd, e5ba7672, 3987fb8a, 21ddcdc9, 5840adea, 7386d108, ad3062eb, be7c41b4, 092741e8, 001f3601, 2fede552
0,0 , 1872, 9, 2, 6369,0 , 0, 2, 63,0 , 0,0 , 2, 05db9164, 52d631d9, d032c263, c18be181, 25c83c98, 7e0ccccf, fbe7539c, 5b392875, a73ee510, 2093ef04, afdd3fca, dfbb09fb, d77a196a, 1adce6ef, f3e7ba3b, 84898b2a, d4bb7bd8, cfdf1056,0 ,0 , 0014c32a,0 , 423fab69, 3b183c5c,0 , 
0, 0, 181, 81, 11, 5004, 200, 1, 11, 50, 0, 1,0 , 11, 05db9164, 421b43cd, d214c3c2, 29998ed1, 25c83c98, fe6b92e5, cfd4d8e2, 5b392875, a73ee510, 51208b21, d1f0b2fd, 6aaba33c, 26739be1, b28479f6, e1ac77f7, b041b04a, 3486227d, 2804effd,0 ,0 , 723b4dfd,0 , 3a171ecb, b34f3128,0 , 
0, 29, 4, 29, 4, 125, 47, 29, 5, 6, 1, 1, 0, 5, 05db9164, 38d50e09, c86b2d8d, 657dc3b9, 25c83c98, 7e0ccccf, ee247b1b, 0b153874, a73ee510, 3b08e48b, 683a8b32, 1ca7a526, 01c73616, b28479f6, 06373944, ba46c3a1, 776ce399, fffe2a63, 21ddcdc9, b1252a9d, eb0fc6f8, c9d4222a, 32c7478e, df487a73, 001f3601, c27f155b
0, 0, 13, 4, 6, 2172, 63, 5, 28, 81, 0, 2,0 , 6, 05db9164, 2c16a946, 367a7e0e, 64712dc5, 4cf72387, 7e0ccccf, 1540d583, 5b392875, a73ee510, 9a5e0260, 8bd4b780, c3fb3699, c0bff1ae, 07d13a8f, e083c32b, 7713eef8, e5ba7672, 96af95cc,0 ,0 , 00406aa4,0 , 32c7478e, 9117a34a,0 , 
0,0 , -1,0 ,0 , 30316, 20, 0, 0, 8,0 , 0, 0,0 , 05db9164, 80e26c9b, 47d2b0a5, f2e08e7d, 25c83c98, 7e0ccccf, f88a41dc, 0b153874, a73ee510, 8cb7066b, 431f1b36, 6074c21f, c5403e45, 07d13a8f, f3635baf, de319688, e5ba7672, f54016b9, 21ddcdc9, b1252a9d, f22a431d,0 , 3a171ecb, 1793a828, e8b83407, 51751315
0, 5, 99, 36, 16, 290, 38, 10, 17, 22, 1, 3, 0, 16, 05db9164, 287130e0, 5915c24f, 1888bb0b, 25c83c98, 7e0ccccf, 8221f190, 0b153874, a73ee510, d1c011c4, 6a3de4e2, cbf8e54e, a4b5da60, b28479f6, 9efd8b77, fedb7af4, e5ba7672, 891589e7, b87498e2, b1252a9d, e7fa805c,0 , bcdee96c, 3fdb382b, ea9a246c, ed2e0554
1, 12, 1, 1, 4, 23, 9, 12, 4, 4, 1, 1,0 , 4, 1464facd, 38a947a1, 86a5578f, 0898cb12, 25c83c98, 13718bbd, 57b4bd89, 0b153874, a73ee510, 3b08e48b, 71fd20d9, bbadf160, ddd66ce1, 07d13a8f, 42d81087, 56f6c96d, 1e88c74f, be5810bd,0 ,0 , c92d3ccb,0 , 3a171ecb, 043a382b,0 , 
0,0 , 5, 23, 0, 81057,0 ,0 , 1,0 ,0 ,0 ,0 , 1, 05db9164, 38d50e09, 8b6b9cf8, f2ecb6cd, 384874ce, 7e0ccccf, 40a0228a, 0b153874, 7cc72ec2, 700e5b5d, 959236e9, b4467506, 7d30c3f0, 07d13a8f, e24ff4c6, 60d6dd0a, 07c540c4, f855e3f0, 21ddcdc9, 5840adea, a50d1834, c9d4222a, 3a171ecb, fab2a151, 001f3601, 984e0db0
0,0 , 1, 57, 4, 2015, 26, 2, 7, 15,0 , 2,0 , 5, 05db9164, 4f25e98b, f3643299, 7ef7a235, 25c83c98,0 , df5c2d18, 0b153874, a73ee510, 233e3a0c, a7b606c4, 69e4acb5, eae197fd, 1adce6ef, 17d9b759, cd4ba584, e5ba7672, 7ef5affa, b971ae39, a458ea53, 5ff584b9,0 , 32c7478e, 8e3011a3, 001f3601, eb0ef914
0,0 , 23, 3, 1, 69298, 797, 0, 4, 168,0 , 0,0 , 1, 05db9164, 287130e0, 3b2e0684, ee142652, 25c83c98, fbad5c96, 00ed31f1, 5b392875, 7cc72ec2, d57d77ae, d08bad2a, a3c24139, a3970ae6, b28479f6, 9efd8b77, 911f70ca, e5ba7672, 891589e7, 72719375, a458ea53, 21882b41,0 , 32c7478e, 94c4c411, e8b83407, d0659486
0, 0, 0, 3, 2, 1546, 36, 6, 6, 106, 0, 3,0 , 2, 05db9164, 38a947a1, a72a61ec, 1953bbf6, 25c83c98, 7e0ccccf, de25e5cf, 0b153874, a73ee510, 7f091e3d, d74f7351, 3f9e09cf, ea474a6b, b28479f6, fbba103d, 24c69464, e5ba7672, 2d542cd6,0 ,0 , e85f5d0f,0 , bcdee96c, c08961a2,0 , 
0, 0, 1, 55, 13, 524, 102, 32, 41, 259, 0, 8,0 , 28, 05db9164, 421b43cd, 3c43a549, e2159af3, 25c83c98, fe6b92e5, 606a51c5, 062b5529, a73ee510, 2f45a7d3, 315b651b, 45bbb0ec, bdd4dc4e, b28479f6, 2d0bb053, c4ef13a9, e5ba7672, 2804effd,0 ,0 , f0987c72, ad3062eb, 32c7478e, d9556584,0 , 
0, 0, 1, 24, 19, 1546, 180, 14, 0, 1151, 0, 2,0 , 50, 5bfa8ab5, 58e67aaf, c4555bdd, 0a1e415a, 25c83c98, 7e0ccccf, d5b22f0b, 1f89b562, a73ee510, 5162b19c, 33e57ef5, 5934c11a, a8840224, 07d13a8f, 10935a85, b3fb17f5, e5ba7672, c21c3e4c, 712d530c, a458ea53, f1b3ad9b,0 , 32c7478e, 196c454a, 9b3e8820, a4ab2614
1, 3, -1, 22, 24, 28, 4, 19, 46, 445, 2, 7,0 , 4, 05db9164, 8cc9c66e, 4b078021, b5568233, 4cf72387, fbad5c96, c1158194, 0b153874, a73ee510, 8f5a431e, 35dc8759, af7fa246, c1618056, b28479f6, 3bfd73d1, b4c7c2e9, e5ba7672, a6f5dd38, 21ddcdc9, b1252a9d, 193238e4,0 , 3a171ecb, cf9f8644, 2bf691b1, e914a548
0, 0, -1, 2, 5, 1506, 192, 24, 45, 1640, 0, 7, 0, 5, 05db9164, 38a947a1, 4266970d, c2d204f0, 25c83c98, 7e0ccccf, 966736bc, 0b153874, a73ee510, 6997b535, 35dc8759, 4f25198d, c1618056, 1adce6ef, b04fc0a8, eb41785c, e5ba7672, 784f00eb,0 ,0 , 97147821,0 , 423fab69, bba4462d,0 , 
0, 1, 0, 45, 12, 17, 7, 67, 48, 359, 1, 8, 0, 7, f473b8dc, 58e67aaf, 9df940f1, 451fd92b, 25c83c98, 7e0ccccf, e05853b8, 0b153874, a73ee510, 07ae0d24, 7373475d, e993816b, cfbfce5c, f862f261, b1502433, 49619833, e5ba7672, c21c3e4c, 5b885066, b1252a9d, 79725e40,0 , 55dd3565, 3fdb382b, 9b3e8820, 49d68486
0, 0, 1480, 6, 2, 2243, 61, 4, 5, 131, 0, 4, 11, 9, 5a9ed9b0, 38a947a1, b231f62c, 6a14f9b9, 4cf72387, fbad5c96, 197b4575, 0b153874, a73ee510, 6c47047a, 606866a9, 58f7989c, e40e52ae, 07d13a8f, 4dad26dd, f8b34416, 8efede7f, e5f8f18f,0 ,0 , f3ddd519,0 , 3a171ecb, b34f3128,0 , 
0,0 , -1, 5, 2, 345,0 , 0, 2, 2,0 , 0,0 , 2, 05db9164, 09e68b86, b915db9f, f158407d, 25c83c98, 6f6d9be8, c18696ea, 0b153874, a73ee510, 3b08e48b, 407e9439, f23432d5, 9d91960c, b28479f6, 52baadf5, e568843d, 776ce399, 5aed7436, 21ddcdc9, a458ea53, 8c60fff8, 8ec974f4, 32c7478e, 3fdb382b, e8b83407, 49d68486
1, 7, 1, 63, 18, 5, 0, 106, 40, 135, 1, 9,0 , 0, 05db9164, 80e26c9b, 9577a60f, d8731300, 43b19349,0 , 7227c706, 5b392875, a73ee510, 305a0646, 9625b211, 129cc160, dccbd94b, 07d13a8f, 178b0ad8, a231edf3, e5ba7672, 963139a7, 21ddcdc9, b1252a9d, 87cd3c7c,0 , 32c7478e, 1793a828, e8b83407, 31129d1d
0, 2, 200, 2, 10, 12, 4, 178, 19, 422, 1, 18, 0, 4, 05db9164, 3df44d94, d032c263, c18be181, 25c83c98, 13718bbd, 63b212f8, 0b153874, a73ee510, 81271509, 5874c9c9, dfbb09fb, 740c210d, 07d13a8f, 72d05a1c, 84898b2a, e5ba7672, e7648a8f,0 ,0 , 0014c32a,0 , 423fab69, 3b183c5c,0 , 
0, 0, 66,0 , 0, 5921, 99, 6, 8, 71, 0, 2,0 , 5, 68fd1e64, 33728ce9, 4b0ad917, 4e353d3a, 25c83c98, 7e0ccccf, 3cbff1a3, 0b153874, a73ee510, 3b08e48b, 004929ef, ce2957ad, 44af41ef, 07d13a8f, a240ff99, 5f704016, e5ba7672, 07070d63, 21ddcdc9, 5840adea, e5195a68,0 , 3a171ecb, 9be5c7a4, 2bf691b1, 2fede552
0, 0, -1,0 ,0 , 3311, 16, 4, 11, 25, 0, 3,0 ,0 , 05db9164, c5c1d6ae, f90c54ef, 227508c2, 4cf72387, 13718bbd, 2be44e4e, 0b153874, a73ee510, 6f3d6efc, 364e8b48, 3f96ad99, 34cbb1bc, 07d13a8f, 99153e7d, 06b8f0cd, e5ba7672, 836a67dd, 21ddcdc9, 5840adea, 2a491200,0 , 32c7478e, 75aae369, 7a402766, c9a49263
0,0 , 10,0 ,0 , 151488,0 ,0 , 0,0 ,0 ,0 ,0 ,0 , 05db9164, 09e68b86, aa8c1539, 85dd697c, 25c83c98, fbad5c96, 79df8422, 0b153874, 7cc72ec2, 48fea13d, eac2829e, d8c29807, a3704113, 8ceecbc8, d2f03b75, c64d548f, d4bb7bd8, 63cdbb21, cf99e5de, 5840adea, 5f957280,0 , 32c7478e, 1793a828, e8b83407, b7d9c3bc
0, 0, 2, 7, 0, 1569,0 ,0 , 1,0 , 0,0 , 0, 1, 5a9ed9b0, 207b2d81, 8b57b943, 2ac9344f, 25c83c98,0 , f449c697, 1f89b562, a73ee510, 37db0a21, f2a5d7d2, 4c6ad4f5, a3b89afc, 07d13a8f, 0c67c4ca, 5eb9c4aa, 07c540c4, 395856b0, 21ddcdc9, b1252a9d, d6cb2886,0 , 423fab69, ee2c9e5e, 001f3601, 17c3439f
0,0 , 0, 10, 7, 15739,0 , 0, 10, 2,0 , 0,0 , 8, 75ac2fe6, 3e4b7926, ec3350ce, 9aa24a3a, 25c83c98, 7e0ccccf, 29cfd71f, 5b392875, a73ee510, 8bd2a32b, a4ea009a, 96add529, 1e9339bc, 243a4e68, 4b11a292, ee89a902, e5ba7672, e261f8d8, 21ddcdc9, b1252a9d, 30542334,0 , c7dc6720, cc04e3f7, 47907db5, c681cece
0, 10, 21,0 , 10, 840, 142, 97, 7, 466, 1, 7, 0, 10, 05db9164, 38a947a1, f4ba95e2, aa4e84d7, 25c83c98, fbad5c96, 73eca724, 062b5529, a73ee510, a4390d6e, f66047e5, c80382a7, 13c89cc4, 07d13a8f, 0e2a12eb, 9305d9f7, 8efede7f, ccea7c7a,0 ,0 , b7f11232,0 , dbb486d7, efcf2cef,0 , 
0,0 , -1, 15, 34, 33671, 1166, 3, 34, 635,0 , 0, 0, 34, 68fd1e64, 0a519c5c, b00d1501, d16679b9, 25c83c98, fbad5c96, 3f4c6e44, 0b153874, a73ee510, 3b08e48b, 2c7ca449, e0d76380, 8a2b6e98, b28479f6, 7f6af6b0, 1203a270, e5ba7672, eea3ab97,0 ,0 , 73d06dde, ad3062eb, be7c41b4, aee52b6f,0 , 
0, 0, 1, 102, 38, 921, 1756, 7, 16, 2196, 0, 2,0 , 49, 05db9164, 207b2d81, b1d13717, dafdc657, 25c83c98,0 , 5fbd9170, a6d156f4, a73ee510, dc9f749b, 2bcfb78f, 54b7a508, e6fc496d, 07d13a8f, 90ff0d8d, bc05011a, e5ba7672, 25c88e42, 21ddcdc9, b1252a9d, bac2090f,0 , 32c7478e, 6042edf0, 001f3601, c3dd86ad
0,0 , 1, 3, 2, 4933, 223, 5, 3, 174,0 , 1, 0, 2, 05db9164, 27f70843, 97966d53, d0460a77, 25c83c98, 7e0ccccf, 18671b18, 0b153874, a73ee510, ceb10289, 77212bd7, e52629d3, 7203f04e, b28479f6, 8cb6186c, 4d9a5c18, 8efede7f, 7ccd2973,0 ,0 , 14082d1b, c9d4222a, 3a171ecb, dd48603a,0 , 
1, 2, 16, 1, 1, 110, 1, 2, 1, 1, 1, 1,0 , 1, 68fd1e64, 421b43cd, 69bec580, 29998ed1, 25c83c98, fe6b92e5, 12343fcc, 0b153874, a73ee510, f6f942d1, 7f8ffe57, 6aaba33c, 46f42a63, b28479f6, 2d0bb053, b041b04a, 07c540c4, 2804effd,0 ,0 , 723b4dfd, ad3062eb, 3a171ecb, b34f3128,0 , 
1, 1, 1, 5, 4, 751, 20, 1, 7, 20, 1, 1,0 , 9, 05db9164, 80e26c9b, ffdc8bfa, 431a2241, 4cf72387,0 , 99ebb9c4, 0b153874, a73ee510, 3b08e48b, 058b2e38, 09822164, 35323fda, b28479f6, 4c1df281, daf0869b, d4bb7bd8, f54016b9, 21ddcdc9, b1252a9d, 1edbbc19,0 , be7c41b4, d70cd354, e8b83407, 5fccd633
1, 10, 0, 6, 16, 0, 0, 10, 16, 16, 1, 1,0 , 0, 05db9164, c1384774, bef543a5, 868c2a8b, 25c83c98, 7e0ccccf, d69f74b1, 0b153874, a73ee510, 3b08e48b, 95cad465, 78489bd4, b59b744b, b28479f6, 916e9a2c, 37469c39, e5ba7672, 8e8b535e, 21ddcdc9, b1252a9d, 2e878c70,0 , 3a171ecb, a183a9b5, ea9a246c, a39737df
1, 10, 0, 7, 16, 0, 0, 10, 17, 16, 1, 1,0 , 0, 05db9164, c1384774, 72f533e2, 868c2a8b, 25c83c98, 7e0ccccf, d69f74b1, 0b153874, a73ee510, 3b08e48b, 95cad465, b0e2940d, b59b744b, cfef1c29, fbf35bf3, 37469c39, e5ba7672, 8e8b535e, 21ddcdc9, b1252a9d, a2e8cb46,0 , 3a171ecb, a183a9b5, ea9a246c, 841a8608
0, 11, 1, 3, 18, 77, 18, 11, 18, 18, 1, 1,0 , 18, 05db9164, ae46a29d, e9a02189, f922efad, 43b19349, fbad5c96, 7180cf3d, 1f89b562, a73ee510, 02bf81ed, f293f2e6, 66a76a26, 1d7c612c, 1adce6ef, 8ff4b403, 01adbab4, e5ba7672, 26b3c7a7,0 ,0 , 21c9516a,0 , 423fab69, b34f3128,0 , 
0, 0, 3, 1,0 , 13872, 271, 1, 1, 52, 0, 1,0 ,0 , 05db9164, 38a947a1, 01bd58aa, 96606633, 25c83c98, fe6b92e5, e5d6e12c, 0b153874, a73ee510, c36f333e, e0c3cae0, 1a4ffe88, e8df3343, 07d13a8f, 1aad2de0, 3671f003, e5ba7672, 7abb2837,0 ,0 , 5fb6d34a,0 , 3a171ecb, 375c3609,0 , 
0,0 , 2, 64, 5, 11417, 95, 7, 5, 103,0 , 3,0 , 5, 68fd1e64, f0cf0024, 6f67f7e5, 41274cd7, 25c83c98, fbad5c96, 9da5eef1, 0b153874, a73ee510, 9743bf1f, fdc83259, 623049e6, 0c7dd611, b28479f6, e6c5b5cd, c92f3b61, e5ba7672, b04e4670, 21ddcdc9, 5840adea, 60f6221e,0 , 3a171ecb, 43f13e8b, ea9a246c, 731c3655
1, 0, 14, 10, 6, 2753, 180, 26, 6, 15, 0, 2,0 , 6, 8cf07265, 80e26c9b, ce44ec37, 4e81cc05, 25c83c98, 7e0ccccf, 0284608a, 0b153874, a73ee510, 3b08e48b, 65819b7a, 7a97a313, 2e21cea2, b28479f6, 4c1df281, 20e899d2, e5ba7672, f54016b9, 21ddcdc9, 5840adea, 63bba41a,0 , 32c7478e, 7e862c7d, e8b83407, 8ebfb2ce
0,0 , 791,0 ,0 , 10422,0 , 0, 0, 0,0 , 0,0 ,0 , 05db9164, ad61f1c8, d9ac7a94, 683f2bcb, 25c83c98, 7e0ccccf, f56a7300, 0b153874, a73ee510, 3b08e48b, 77aa7207, 9ad2a3d3, bb9f3872, 07d13a8f, 818651cf, 2a729805, 3486227d, 84eb7a34,0 ,0 , eed7ff3f,0 , 423fab69, 786a0db5,0 , 
1, 4, 3, 1, 3, 387, 17, 4, 21, 20, 2, 2,0 , 3, 05db9164, 38d50e09, 2a329a21, c5daf919, 25c83c98, fe6b92e5, fe4dce68, 0b153874, a73ee510, 6a002f59, 68357db6, 230267f3, 768f6658, b28479f6, 4be6e448, 59e681a4, e5ba7672, 19fec6cc, 21ddcdc9, a458ea53, f89f9b62,0 , 32c7478e, 03aefe56, 001f3601, c27f155b
0, 0, 0, 108, 7, 1764, 72, 9, 8, 103, 0, 5,0 , 8, 1464facd, 6e638bbc, 6f67f7e5, 41274cd7, 25c83c98, 7e0ccccf, ecbb0353, 6c41e35e, a73ee510, 1ce1e29d, 3f3796ef, 623049e6, 5667b6ce, 1adce6ef, d3e4765e, c92f3b61, 07c540c4, f6a2fc70, 21ddcdc9, 5840adea, 60f6221e,0 , 32c7478e, 43f13e8b, 445bbe3b, 731c3655
0, 11, 8, 10, 21, 1061, 34, 65, 35, 197, 1, 3,0 , 25, 05db9164, 38a947a1, 03380d83, 490b4f17, 25c83c98, 7e0ccccf, 65e1a370, 0b153874, a73ee510, d12db685, 2e9d5aa6, 8a582d5b, 0a9ac04c, 07d13a8f, eb8f48c0, 72491ac7, e5ba7672, 44a0d901,0 ,0 , aeefeccf, ad3062eb, 423fab69, 83d3323e,0 , 
1, 0, -1, 241, 1, 10062,0 , 0, 2, 1, 0, 0,0 , 2, 05db9164, 09e68b86, bd636600, 997f84d8, 25c83c98, fbad5c96, 2d602a87, 37e4aa92, a73ee510, 3b08e48b, 51477ca6, 4dad8ddd, 146edee6, b28479f6, 52baadf5, db087562, d4bb7bd8, 5aed7436, 9437f62f, b1252a9d, abf646d4,0 , 32c7478e, c15ccaef, e8b83407, 3b0c817b
0,0 , 209, 41, 1, 2972,0 , 0, 8, 8,0 , 0, 0, 5, ae82ea21, 0468d672, 4a73e400, dc56a6c8, 4cf72387, 7e0ccccf, 7d48c0ae, 0b153874, a73ee510, 20d01e61, 5874c9c9, e6deec50, 740c210d, 07d13a8f, a888f201, a0613853, 3486227d, 9880032b, 21ddcdc9, b1252a9d, e58f5b50,0 , 32c7478e, becdd73c, 46fbac64, aa5f0a15
0, 2, 1, 1, 1, 514, 1, 2, 0, 1, 1, 1,0 , 1, 05db9164, 4f25e98b, df58a0e3, 1548e7da, 25c83c98, 13718bbd, 38eb9cf4, 0b153874, a73ee510, 3b08e48b, 7f8ffe57, dc31f3dc, 46f42a63, b28479f6, 8ab5b746, cd27642f, 07c540c4, 7ef5affa, 3edfe27a, b1252a9d, ccc4f0e7,0 , 32c7478e, 3fdb382b, 001f3601, a39e1586
0,0 , 0, 22, 3,0 ,0 , 0, 3, 3,0 , 0,0 , 3, 05db9164, 7008ef6d,0 ,0 , 43b19349,0 , 970f01b2, 0b153874, 7cc72ec2, 3b08e48b, 36bccca0,0 , 80467802, 07d13a8f, 03259d67,0 , 2005abd1, d1c83925,0 ,0 ,0 ,0 , 55dd3565,0 ,0 , 
0,0 , 0, 3, 1, 64,0 , 0, 1, 1,0 , 0,0 , 1, 05db9164, 207b2d81, 7f15ef1f, ddd25918, 25c83c98, 6f6d9be8, 34800de8, 0b153874, a73ee510, 3b08e48b, 63248e0c, 982418bf, 784618a5, 64c94865, 11b2ae92, f4ae7edb, 776ce399, 395856b0, 21ddcdc9, a458ea53, e784452e,0 , 32c7478e, 479e2b59, 001f3601, 6de18d63
0,0 , 1, 6, 14, 1869,0 , 0, 31, 72,0 , 0,0 , 31, 05db9164, d833535f, 77f2f2e5, d16679b9, 25c83c98, fbad5c96, f00bddf8, 0b153874, a73ee510, 60112853, 55795b33, 9f32b866, 39795005, 07d13a8f, 2e7bc615, 31ca40b6, 1e88c74f, 7b49e3d2,0 ,0 , dfcfc3fa,0 , 32c7478e, aee52b6f,0 , 
0, 0, 142, 31, 41, 1503, 92, 1, 37, 85, 0, 1,0 , 41, 5a9ed9b0, c8687797, 9dd3c4fc, a09fab49, 25c83c98, 7e0ccccf, 753aa291, 0b153874, a73ee510, 733b729f, d20ffd8f, 3c5900b5, 6619af2b, 1adce6ef, cca21054, 0decd005, d4bb7bd8, a7e06874, 21ddcdc9, b1252a9d, 7633c7c8,0 , 3a171ecb, 17f458f7, 010f6491, 71236095
1, 0, 113,0 , 34, 1558, 53, 1, 49, 70, 0, 1,0 , 39, 75ac2fe6, 62e9e9bf, fa1e1b2d, 44d78d34, 25c83c98, fbad5c96, db8511f6, 0b153874, a73ee510, 663eefea, c1ee56d0, 54d2e607, ebd756bd, b28479f6, 924a3a81, f2ecf6d9, e5ba7672, 3d6594d8,0 ,0 , 0ce591f6,0 , 32c7478e, 22ea1208,0 , 
0, 1, 15, 1, 8, 0, 0, 5, 43, 149, 1, 4,0 , 0, 05db9164, 38a947a1, ae7b996d, 84e8d9b3, 25c83c98, fe6b92e5, 72c0043a, 5b392875, a73ee510, 5da30259, 84eb4210, 6080fd74, 5fffcbe5, 07d13a8f, b3de59db, 4d8cb7ef, e5ba7672, 0ad1cc71,0 ,0 , ab0f415d,0 , 423fab69, 9d9edb55,0 , 
0,0 , 3, 34, 3, 28604, 995, 0, 5, 41,0 , 0,0 , 3, 05db9164, c5fe64d9, bcbea8f6, 0b978fde, 25c83c98, fe6b92e5, efe2d2a2, 1f89b562, a73ee510, 1e6a8153, 9a660f03, 2d3c4d2f, 3dffcbec, 1adce6ef, 8c532c12, 6e705383, e5ba7672, c235abed, c220703e, b1252a9d, a5b8fed4,0 , 423fab69, 3fdb382b, ea9a246c, 49d68486
0,0 , 49, 28, 5, 8033, 36, 6, 6, 38,0 , 2,0 , 5, 5a9ed9b0, 09e68b86, aa8c1539, 85dd697c, 0942e0a7, 7e0ccccf, fdd66c0a, 5b392875, 7cc72ec2, e6003298, e9561d8b, d8c29807, 1cc9ac51, 8ceecbc8, d2f03b75, c64d548f, e5ba7672, 63cdbb21, cf99e5de, 5840adea, 5f957280, ad3062eb, 55dd3565, 1793a828, e8b83407, b7d9c3bc
0,0 , 0, 10, 4, 895039,0 , 0, 1, 161,0 , 0,0 , 4, 87552397, 9b25e48b, 7e5fff77, 8c3ca4dd, 25c83c98, fbad5c96, b0a04dc1, 5b392875, 7cc72ec2, da59c78d, 229db8f5, 66da8e94, 98e78e7a, b28479f6, e8ffeeb4, 601d6f98, 07c540c4, 7d8c03aa, 479655e4, a458ea53, 9b6ed758,0 , 32c7478e, 3fdb382b, ea9a246c, 49d68486
1, 3, 0, 4, 53, 10, 8, 22, 45, 1303, 1, 4, 0, 8, 5a9ed9b0, 58e67aaf, 09dc35ff, 1584a843, 43b19349, 7e0ccccf, a10916b9, 0b153874, a73ee510, d4f05169, 192461f2, 3af38a9c, bd91360a, 07d13a8f, 10935a85, 21dc8df4, e5ba7672, c21c3e4c, fc134659, a458ea53, 0cba1665,0 , c7dc6720, 3fdb382b, 9b3e8820, 49d68486
0,0 , 3, 6,0 ,0 ,0 ,0 , 0,0 ,0 ,0 ,0 ,0 , f473b8dc, a796837e, 42db3232, e3cc371a, 25c83c98, 13718bbd, 970f01b2, 1f89b562, 7cc72ec2, 3b08e48b, 36bccca0, c9669737, 80467802, cfef1c29, f0bf9094, c4de5bba, 2005abd1, 1cdbd1c5,0 ,0 , 288eaded,0 , bcdee96c, 8fc66e78,0 , 
0, 0, 0, 15, 0, 1975, 38, 4, 20, 37, 0, 1,0 , 7, 68fd1e64, bc84a2bc, f5038e1b, 8e5b38d8, 25c83c98, fbad5c96, a4756aa0, 1f89b562, a73ee510, 2f0da49f, 3bfee234, f58257a4, 888b8320, 07d13a8f, 131566f7, cb3ec870, 07c540c4, d632055f, 21ddcdc9, a458ea53, 60e685c4,0 , 93bad2c0, 57ef7a21, ea9a246c, 779ff446
0,0 , 0, 2,0 , 35238, 2, 0, 0, 0,0 , 0,0 ,0 , da4eff0f, 78ccd99e, 053220d1, 0d0d61ad, 4cf72387, fbad5c96, 9c8ed289, 0b153874, a73ee510, 3dc9bc0f, a7b606c4, 8100330d, eae197fd, b28479f6, 1ca2ec64, 735ccff4, d4bb7bd8, e7e991cb, 2b558521, a458ea53, f86f425f,0 , 3a171ecb, 1576767e, e8b83407, 1b34f07c
0, 0, 89, 1, 3, 2855, 75, 1, 17, 75, 0, 1,0 , 3, 5a9ed9b0, e5fb1af3, a6054735, d9621726, 25c83c98, 7e0ccccf, f14f1abf, 5b392875, a73ee510, e34ff147, 7b5deffb, f17b014d, 269889be, 07d13a8f, b5de5956, 0c5d4673, d4bb7bd8, 13145934, b9a905aa, a458ea53, db9c28d7,0 , 32c7478e, ada925b2, 9b3e8820, 40cd9f3b
1, 0, 1, 1, 5, 2283, 54, 13, 23, 268, 0, 5,0 , 5, 05db9164, 52e9ecfc, d1063f65, ddfd0b31, 4cf72387, 7e0ccccf, ad3508b1, 0b153874, a73ee510, c387fa77, ad757a5a, 376a4f52, 93b18cb5, 07d13a8f, 50a9ce4a, 70cbea05, e5ba7672, 1e42ba17, 21ddcdc9, a458ea53, 29201b1a, ad3062eb, c7dc6720, 97dafa13, f0f449dd, 4eb653b2
0, 0, 0, 72, 0, 9439, 884, 2, 36, 348, 0, 1, 0, 36, 68fd1e64, 4c2bc594, d032c263, c18be181, 30903e74, 7e0ccccf, a4bbd4f4, 1f89b562, a73ee510, 3b08e48b, 8d5ad79c, dfbb09fb, 4809d853, 1adce6ef, ae0c3875, 84898b2a, 07c540c4, 15a36060,0 ,0 , 0014c32a, c9d4222a, 93bad2c0, 3b183c5c,0 , 
0, 0, 3,0 , 8, 35203, 572, 0, 38, 315, 0, 0,0 , 8, 05db9164, 0a519c5c, ad4b77ff, d16679b9, 25c83c98, fbad5c96, 7a019822, 0b153874, a73ee510, 3b08e48b, c012107d, a2f4e8b5, c8dca410, 07d13a8f, 5a7d5bd8, 89052618, d4bb7bd8, eea3ab97,0 ,0 , d4703ebd, c9d4222a, be7c41b4, aee52b6f,0 , 
0, 1, 131, 2, 1, 192, 29, 1, 3, 4, 1, 1,0 , 1, 05db9164, 09e68b86, aa8c1539, 85dd697c, 25c83c98, 7e0ccccf, ce66ff94, 5b392875, a73ee510, 2bf1495a, f677069d, d8c29807, 49e7b7d7, 8ceecbc8, d2f03b75, c64d548f, d4bb7bd8, 63cdbb21, cf99e5de, 5840adea, 5f957280,0 , 3a171ecb, 1793a828, e8b83407, b7d9c3bc
